gender,age,id,became_member_on,income
M,54,15324,20180130,90000.0
F,37,15325,20180411,51000.0
F,51,15326,20170426,79000.0
M,43,15327,20180609,60000.0
M,57,15328,20180710,71000.0
M,67,15329,20180111,39000.0
F,85,15330,20180324,108000.0
M,66,15331,20170727,47000.0
,118,15332,20171125,
F,78,15333,20151231,99000.0
M,70,15334,20151101,63000.0
,118,15335,20171210,
M,37,15336,20160804,53000.0
F,79,15337,20171221,72000.0
F,53,15338,20170904,46000.0
,118,15339,20180206,
F,81,15340,20171115,82000.0
M,60,15341,20170903,65000.0
F,43,15342,20180620,50000.0
M,64,15343,20180618,45000.0
,118,15344,20180101,
M,44,15345,20170830,51000.0
F,32,15346,20140312,36000.0
F,69,15347,20180425,67000.0
M,45,15348,20160329,56000.0
M,56,15349,20140314,49000.0
M,78,15350,20180305,34000.0
F,54,15351,20180224,51000.0
F,74,15352,20160503,77000.0
M,22,15353,20180519,39000.0
M,26,15354,20171113,59000.0
F,63,15355,20170907,107000.0
F,53,15356,20160618,85000.0
,118,15357,20150817,
F,73,15358,20180421,96000.0
M,74,15359,20171023,47000.0
O,31,15360,20170321,35000.0
F,53,15361,20150521,53000.0
M,21,15362,20161118,44000.0
F,71,15363,20140330,100000.0
M,33,15364,20171208,31000.0
M,62,15365,20170202,90000.0
F,50,15366,20150729,119000.0
F,69,15367,20180705,36000.0
M,30,15368,20170911,62000.0
M,50,15369,20171229,66000.0
M,80,15370,20170907,71000.0
M,61,15371,20170620,90000.0
F,78,15372,20161215,110000.0
M,64,15373,20160709,75000.0
F,58,15374,20160927,93000.0
M,41,15375,20180616,50000.0
F,52,15376,20161127,71000.0
F,56,15377,20160112,106000.0
M,60,15378,20160119,113000.0
M,64,15379,20170203,119000.0
F,63,15380,20180307,103000.0
F,88,15381,20151211,63000.0
F,35,15382,20140625,32000.0
,118,15383,20160913,
F,74,15384,20160911,68000.0
,118,15385,20160109,
M,47,15386,20151027,71000.0
,118,15387,20160221,
F,54,15388,20161212,96000.0
,118,15389,20180129,
,118,15390,20170824,
M,91,15391,20151005,70000.0
,118,15392,20170107,
M,60,15393,20170924,37000.0
F,64,15394,20170409,101000.0
M,39,15395,20180328,50000.0
,118,15396,20161008,
F,63,15397,20161122,95000.0
M,39,15398,20170328,61000.0
M,33,15399,20171228,66000.0
M,21,15400,20130911,37000.0
,118,15401,20170427,
M,63,15402,20180419,50000.0
,118,15403,20170822,
M,68,15404,20170728,45000.0
F,78,15405,20170901,43000.0
F,58,15406,20160211,72000.0
M,59,15407,20171016,77000.0
M,66,15408,20140531,80000.0
M,52,15409,20170819,47000.0
F,59,15410,20180122,70000.0
F,63,15411,20160709,74000.0
M,23,15412,20160602,36000.0
F,57,15413,20171008,95000.0
M,39,15414,20151028,69000.0
M,57,15415,20170705,110000.0
M,54,15416,20171218,57000.0
M,77,15417,20180520,54000.0
M,46,15418,20180504,55000.0
M,66,15419,20171116,30000.0
,118,15420,20170614,
M,37,15421,20180322,65000.0
M,63,15422,20160902,119000.0
M,72,15423,20140514,40000.0
F,38,15424,20151026,39000.0
M,31,15425,20141008,42000.0
F,66,15426,20171023,50000.0
M,83,15427,20180209,70000.0
,118,15428,20171204,
M,67,15429,20180525,61000.0
M,53,15430,20150507,31000.0
O,38,15431,20150729,58000.0
M,20,15432,20161019,70000.0
M,56,15433,20170119,50000.0
F,64,15434,20150312,51000.0
M,52,15435,20171107,75000.0
F,62,15436,20171216,72000.0
M,27,15437,20171114,48000.0
F,51,15438,20160425,58000.0
F,64,15439,20170619,95000.0
M,26,15440,20171017,67000.0
M,41,15441,20180718,64000.0
M,65,15442,20180523,47000.0
F,39,15443,20171115,72000.0
M,36,15444,20161126,53000.0
M,25,15445,20180506,57000.0
F,51,15446,20170822,86000.0
,118,15447,20180225,
M,41,15448,20151002,61000.0
F,78,15449,20160803,101000.0
M,66,15450,20160403,120000.0
M,37,15451,20170817,67000.0
M,68,15452,20180225,47000.0
F,63,15453,20160813,82000.0
F,53,15454,20171011,119000.0
,118,15455,20170828,
M,68,15456,20180511,63000.0
F,21,15457,20161031,47000.0
F,59,15458,20171018,102000.0
M,60,15459,20171116,44000.0
F,55,15460,20151108,66000.0
F,69,15461,20171212,112000.0
F,38,15462,20180429,72000.0
,118,15463,20150814,
,118,15464,20160816,
,118,15465,20180531,
M,35,15466,20180525,70000.0
F,69,15467,20180307,58000.0
F,67,15468,20170723,105000.0
M,54,15469,20170402,36000.0
,118,15470,20151213,
F,46,15471,20170911,57000.0
,118,15472,20171130,
M,67,15473,20170121,87000.0
M,78,15474,20170426,43000.0
,118,15475,20170303,
F,61,15476,20170318,75000.0
M,69,15477,20170408,58000.0
M,72,15478,20160720,43000.0
M,36,15479,20171118,45000.0
M,58,15480,20180223,103000.0
F,62,15481,20160502,85000.0
M,27,15482,20180202,60000.0
F,57,15483,20180702,64000.0
F,58,15484,20150315,34000.0
F,70,15485,20171222,83000.0
M,56,15486,20170816,69000.0
,118,15487,20160218,
F,61,15488,20170917,71000.0
F,49,15489,20151015,113000.0
O,72,15490,20180404,82000.0
M,78,15491,20171001,31000.0
F,54,15492,20140929,51000.0
,118,15493,20161203,
M,65,15494,20160929,90000.0
M,61,15495,20131231,31000.0
F,29,15496,20180113,68000.0
F,36,15497,20180606,71000.0
,118,15498,20160320,
M,55,15499,20170910,72000.0
M,62,15500,20180621,45000.0
,118,15501,20180102,
F,60,15502,20160110,66000.0
F,77,15503,20180726,74000.0
F,58,15504,20171112,109000.0
F,56,15505,20160723,84000.0
F,59,15506,20171226,110000.0
M,26,15507,20161120,46000.0
M,49,15508,20171214,52000.0
M,19,15509,20140224,73000.0
M,53,15510,20170730,59000.0
M,22,15511,20130911,35000.0
,118,15512,20170825,
F,68,15513,20171006,109000.0
M,67,15514,20160817,75000.0
M,61,15515,20170914,73000.0
F,63,15516,20171218,67000.0
,118,15517,20170411,
,118,15518,20180330,
F,84,15519,20160908,79000.0
M,55,15520,20160727,69000.0
M,68,15521,20170119,48000.0
M,38,15522,20180118,30000.0
M,50,15523,20150701,67000.0
M,88,15524,20160203,56000.0
M,82,15525,20170623,104000.0
M,57,15526,20180723,64000.0
F,20,15527,20171023,63000.0
M,52,15528,20180701,47000.0
F,54,15529,20160226,102000.0
M,53,15530,20180614,69000.0
F,57,15531,20171001,76000.0
M,20,15532,20140803,60000.0
,118,15533,20171010,
F,73,15534,20151120,60000.0
M,28,15535,20171023,37000.0
,118,15536,20180306,
M,50,15537,20140926,60000.0
M,52,15538,20170811,35000.0
M,63,15539,20180301,58000.0
M,60,15540,20160813,68000.0
M,60,15541,20171221,46000.0
M,61,15542,20150803,53000.0
M,68,15543,20170731,108000.0
M,52,15544,20170922,62000.0
F,57,15545,20170717,106000.0
F,52,15546,20171224,68000.0
F,77,15547,20180414,106000.0
F,68,15548,20170115,51000.0
M,70,15549,20170129,56000.0
M,48,15550,20171203,64000.0
M,37,15551,20161222,96000.0
M,84,15552,20160320,53000.0
O,73,15553,20170908,43000.0
,118,15554,20180110,
M,60,15555,20171118,57000.0
M,30,15556,20151231,42000.0
F,36,15557,20160615,39000.0
M,65,15558,20151024,96000.0
,118,15559,20170503,
M,24,15560,20170220,56000.0
F,53,15561,20180329,89000.0
M,37,15562,20170904,43000.0
F,60,15563,20160419,62000.0
M,57,15564,20180225,92000.0
,118,15565,20170804,
M,47,15566,20180126,72000.0
F,50,15567,20160810,99000.0
F,50,15568,20170110,73000.0
,118,15569,20180404,
M,24,15570,20140111,51000.0
M,54,15571,20171021,69000.0
M,38,15572,20180319,37000.0
F,50,15573,20160625,32000.0
M,58,15574,20180606,74000.0
M,40,15575,20160912,42000.0
F,37,15576,20161217,31000.0
F,59,15577,20160424,103000.0
M,40,15578,20151227,49000.0
,118,15579,20170831,
,118,15580,20160728,
M,30,15581,20180720,51000.0
F,62,15582,20171126,83000.0
F,55,15583,20171015,75000.0
F,70,15584,20131020,45000.0
F,40,15585,20170628,69000.0
M,61,15586,20160414,82000.0
M,57,15587,20140110,93000.0
M,67,15588,20161107,75000.0
F,59,15589,20160201,94000.0
M,46,15590,20151115,68000.0
F,18,15591,20170911,31000.0
M,26,15592,20160410,57000.0
M,22,15593,20170414,32000.0
M,29,15594,20180416,41000.0
M,25,15595,20180616,46000.0
,118,15596,20180128,
F,42,15597,20180529,84000.0
M,57,15598,20160102,30000.0
M,30,15599,20151128,51000.0
F,93,15600,20170330,65000.0
M,30,15601,20170329,66000.0
M,58,15602,20180123,51000.0
M,75,15603,20171207,58000.0
F,37,15604,20150825,90000.0
M,41,15605,20151024,100000.0
M,75,15606,20170120,98000.0
M,73,15607,20171207,115000.0
F,71,15608,20180311,61000.0
M,75,15609,20161209,50000.0
M,80,15610,20180415,71000.0
M,21,15611,20171212,54000.0
,118,15612,20180614,
F,61,15613,20180123,105000.0
F,25,15614,20141028,73000.0
F,84,15615,20180408,69000.0
M,28,15616,20180515,36000.0
M,65,15617,20171118,80000.0
M,61,15618,20170911,71000.0
F,68,15619,20180225,85000.0
M,71,15620,20161229,75000.0
,118,15621,20160427,
,118,15622,20180328,
M,43,15623,20160305,47000.0
M,52,15624,20180526,93000.0
,118,15625,20170908,
F,63,15626,20151105,72000.0
M,60,15627,20180107,76000.0
F,52,15628,20170514,75000.0
M,51,15629,20160214,48000.0
M,59,15630,20150225,61000.0
M,44,15631,20170818,41000.0
,118,15632,20171204,
F,26,15633,20170928,41000.0
M,28,15634,20171117,68000.0
F,80,15635,20160811,62000.0
F,37,15636,20171217,67000.0
F,49,15637,20160125,84000.0
,118,15638,20171001,
M,57,15639,20160213,85000.0
F,45,15640,20170614,65000.0
O,48,15641,20170623,94000.0
M,56,15642,20171206,63000.0
M,48,15643,20171009,74000.0
,118,15644,20170815,
M,41,15645,20180217,98000.0
F,55,15646,20171023,57000.0
M,28,15647,20170824,65000.0
F,44,15648,20160331,81000.0
M,52,15649,20180116,53000.0
F,84,15650,20160930,52000.0
M,38,15651,20170503,71000.0
M,62,15652,20180716,37000.0
M,24,15653,20150417,64000.0
M,69,15654,20180309,70000.0
,118,15655,20170817,
F,26,15656,20160913,38000.0
F,59,15657,20150925,56000.0
M,21,15658,20150131,47000.0
F,63,15659,20180126,63000.0
F,52,15660,20160628,39000.0
,118,15661,20170810,
M,41,15662,20141105,68000.0
M,46,15663,20160502,75000.0
M,35,15664,20160511,33000.0
,118,15665,20171210,
M,21,15666,20170809,74000.0
F,34,15667,20180615,38000.0
,118,15668,20161024,
,118,15669,20171029,
M,19,15670,20151212,42000.0
,118,15671,20170727,
F,59,15672,20180715,74000.0
M,67,15673,20170106,33000.0
M,40,15674,20180421,35000.0
,118,15675,20161201,
,118,15676,20171031,
M,71,15677,20160312,44000.0
M,56,15678,20170830,94000.0
M,88,15679,20170820,64000.0
F,45,15680,20180215,72000.0
F,77,15681,20160609,88000.0
F,49,15682,20180501,75000.0
M,32,15683,20171129,70000.0
F,31,15684,20170915,47000.0
F,27,15685,20160621,32000.0
F,50,15686,20160813,70000.0
M,78,15687,20160520,46000.0
M,59,15688,20180327,99000.0
,118,15689,20180721,
,118,15690,20171118,
F,69,15691,20171202,110000.0
F,57,15692,20160910,83000.0
,118,15693,20180211,
F,51,15694,20171113,116000.0
F,60,15695,20161127,88000.0
F,54,15696,20161123,80000.0
M,52,15697,20151015,98000.0
F,56,15698,20160804,103000.0
M,72,15699,20150901,88000.0
F,25,15700,20150918,61000.0
M,27,15701,20150129,34000.0
,118,15702,20180615,
M,33,15703,20170828,35000.0
,118,15704,20171219,
F,58,15705,20180405,58000.0
M,23,15706,20160517,68000.0
M,39,15707,20171231,45000.0
,118,15708,20171117,
M,26,15709,20160928,39000.0
M,64,15710,20170331,79000.0
F,88,15711,20180321,118000.0
M,51,15712,20180317,61000.0
F,26,15713,20180117,45000.0
M,42,15714,20180420,37000.0
,118,15715,20151020,
F,68,15716,20151105,60000.0
F,28,15717,20171121,50000.0
M,60,15718,20180612,75000.0
M,66,15719,20171024,32000.0
,118,15720,20160219,
M,28,15721,20140219,53000.0
M,62,15722,20160904,74000.0
F,59,15723,20160622,118000.0
M,100,15724,20151013,63000.0
M,26,15725,20171022,48000.0
M,48,15726,20171110,97000.0
M,41,15727,20171025,56000.0
M,44,15728,20140616,68000.0
M,31,15729,20180319,51000.0
M,63,15730,20160328,104000.0
F,25,15731,20160619,66000.0
M,64,15732,20150914,80000.0
F,57,15733,20160809,71000.0
M,42,15734,20170404,37000.0
F,29,15735,20170316,47000.0
M,90,15736,20170921,88000.0
M,35,15737,20151216,35000.0
M,23,15738,20170605,55000.0
F,34,15739,20180129,31000.0
M,35,15740,20180718,45000.0
M,43,15741,20150303,38000.0
F,95,15742,20171124,81000.0
M,35,15743,20180528,44000.0
F,74,15744,20160721,46000.0
M,66,15745,20180220,93000.0
,118,15746,20171102,
M,58,15747,20160311,31000.0
M,67,15748,20171114,51000.0
F,51,15749,20161214,41000.0
,118,15750,20180626,
F,63,15751,20161221,56000.0
,118,15752,20171220,
M,42,15753,20150201,72000.0
F,91,15754,20161210,96000.0
M,65,15755,20171224,59000.0
M,65,15756,20171022,71000.0
,118,15757,20160214,
F,35,15758,20160405,36000.0
M,68,15759,20161213,79000.0
M,26,15760,20170428,48000.0
F,72,15761,20180409,92000.0
F,50,15762,20170728,56000.0
F,54,15763,20170104,56000.0
M,48,15764,20131117,40000.0
,118,15765,20170302,
M,71,15766,20150525,57000.0
F,63,15767,20170813,75000.0
M,42,15768,20170813,81000.0
M,57,15769,20171230,80000.0
,118,15770,20180314,
,118,15771,20160405,
F,59,15772,20180615,99000.0
M,58,15773,20180326,43000.0
,118,15774,20170708,
F,57,15775,20170903,102000.0
F,43,15776,20160412,69000.0
M,43,15777,20150913,60000.0
M,71,15778,20170815,81000.0
M,52,15779,20150904,74000.0
F,39,15780,20170920,45000.0
M,43,15781,20170906,69000.0
F,79,15782,20171229,101000.0
,118,15783,20180511,
,118,15784,20151013,
M,59,15785,20160425,95000.0
F,42,15786,20170729,71000.0
M,39,15787,20171205,92000.0
F,49,15788,20170202,57000.0
,118,15789,20170218,
M,50,15790,20171121,42000.0
M,55,15791,20180715,39000.0
F,72,15792,20170919,75000.0
F,60,15793,20170407,71000.0
M,25,15794,20160211,45000.0
M,42,15795,20150114,32000.0
F,30,15796,20170519,46000.0
M,65,15797,20171203,40000.0
F,60,15798,20180616,38000.0
M,56,15799,20150521,87000.0
F,101,15800,20170309,59000.0
F,56,15801,20180506,97000.0
F,59,15802,20160211,70000.0
F,72,15803,20150807,109000.0
F,61,15804,20170825,90000.0
F,45,15805,20140310,73000.0
M,24,15806,20170816,58000.0
F,84,15807,20151207,87000.0
M,40,15808,20180310,57000.0
M,21,15809,20180705,74000.0
M,27,15810,20151002,36000.0
O,55,15811,20171022,80000.0
F,29,15812,20171111,52000.0
M,50,15813,20161129,96000.0
,118,15814,20170907,
M,25,15815,20150927,61000.0
M,56,15816,20180601,40000.0
M,67,15817,20180422,58000.0
M,19,15818,20180520,36000.0
F,53,15819,20150808,94000.0
M,54,15820,20170408,72000.0
M,62,15821,20160410,56000.0
M,74,15822,20180630,53000.0
M,29,15823,20161015,37000.0
O,47,15824,20160310,78000.0
M,56,15825,20171028,93000.0
M,55,15826,20161115,104000.0
M,60,15827,20180524,85000.0
F,53,15828,20160311,101000.0
F,28,15829,20170816,37000.0
M,59,15830,20161209,75000.0
,118,15831,20160225,
M,54,15832,20150321,58000.0
F,52,15833,20170527,50000.0
M,54,15834,20171006,50000.0
F,80,15835,20161001,74000.0
F,72,15836,20170907,60000.0
F,52,15837,20170704,110000.0
M,35,15838,20171210,48000.0
F,58,15839,20160804,74000.0
F,69,15840,20170605,73000.0
M,65,15841,20140406,80000.0
M,58,15842,20180713,50000.0
F,77,15843,20180523,58000.0
,118,15844,20180213,
M,82,15845,20160828,43000.0
,118,15846,20180616,
F,68,15847,20180530,118000.0
M,71,15848,20150106,87000.0
F,55,15849,20161122,99000.0
M,60,15850,20130821,57000.0
M,49,15851,20161218,67000.0
M,38,15852,20171214,61000.0
M,41,15853,20171102,89000.0
,118,15854,20140309,
M,72,15855,20170921,56000.0
M,46,15856,20151227,59000.0
F,53,15857,20171114,88000.0
M,55,15858,20151025,68000.0
M,42,15859,20160920,50000.0
F,72,15860,20171209,55000.0
F,30,15861,20160618,58000.0
M,34,15862,20171128,44000.0
M,81,15863,20151125,55000.0
F,49,15864,20160217,111000.0
M,56,15865,20170515,93000.0
,118,15866,20171126,
M,79,15867,20170728,72000.0
M,45,15868,20180518,47000.0
F,71,15869,20160925,93000.0
F,79,15870,20160502,88000.0
,118,15871,20180428,
M,26,15872,20180423,54000.0
M,80,15873,20170728,37000.0
F,67,15874,20150727,34000.0
F,60,15875,20160112,96000.0
,118,15876,20170313,
M,39,15877,20161221,99000.0
M,35,15878,20180518,72000.0
F,63,15879,20170811,52000.0
M,60,15880,20161228,88000.0
M,65,15881,20170405,104000.0
M,52,15882,20171231,66000.0
M,35,15883,20170508,34000.0
M,30,15884,20180228,56000.0
M,64,15885,20150514,56000.0
M,79,15886,20140525,72000.0
M,66,15887,20171025,57000.0
M,69,15888,20160210,95000.0
M,70,15889,20170804,72000.0
F,86,15890,20180701,55000.0
F,54,15891,20170411,68000.0
F,62,15892,20180703,61000.0
M,81,15893,20180530,65000.0
M,61,15894,20170911,59000.0
M,67,15895,20180611,35000.0
F,37,15896,20180709,54000.0
M,43,15897,20180329,38000.0
F,51,15898,20171016,77000.0
F,58,15899,20180602,56000.0
,118,15900,20171010,
M,53,15901,20161127,31000.0
M,76,15902,20180111,62000.0
F,37,15903,20180302,53000.0
F,29,15904,20170924,60000.0
F,92,15905,20170716,112000.0
M,42,15906,20170920,43000.0
F,36,15907,20171124,63000.0
,118,15908,20171211,
M,59,15909,20161120,93000.0
M,23,15910,20170711,72000.0
M,64,15911,20170921,54000.0
F,46,15912,20171226,33000.0
M,62,15913,20180505,93000.0
M,41,15914,20141012,41000.0
F,45,15915,20170823,64000.0
M,68,15916,20160515,59000.0
M,56,15917,20170916,43000.0
F,64,15918,20170312,56000.0
F,70,15919,20171103,81000.0
O,73,15920,20180430,52000.0
F,20,15921,20170514,48000.0
M,73,15922,20170827,30000.0
M,44,15923,20131127,56000.0
M,75,15924,20150817,82000.0
M,77,15925,20170903,40000.0
F,89,15926,20180628,59000.0
M,44,15927,20140310,56000.0
M,54,15928,20170409,51000.0
M,29,15929,20180107,33000.0
F,42,15930,20171202,97000.0
M,83,15931,20170827,61000.0
O,51,15932,20170430,84000.0
M,36,15933,20170724,33000.0
,118,15934,20170413,
F,74,15935,20171010,89000.0
F,58,15936,20160409,51000.0
F,51,15937,20171226,30000.0
M,47,15938,20180523,31000.0
F,77,15939,20170925,109000.0
,118,15940,20180403,
,118,15941,20180714,
,118,15942,20151217,
M,65,15943,20180105,100000.0
,118,15944,20160501,
F,72,15945,20180227,52000.0
F,40,15946,20160614,52000.0
M,61,15947,20171230,57000.0
M,86,15948,20170113,88000.0
F,59,15949,20171031,113000.0
O,58,15950,20180318,55000.0
M,47,15951,20150215,38000.0
M,73,15952,20170823,57000.0
M,70,15953,20151018,59000.0
M,53,15954,20151010,81000.0
F,49,15955,20170712,50000.0
F,39,15956,20170206,55000.0
M,72,15957,20150803,102000.0
M,55,15958,20170502,57000.0
,118,15959,20171004,
,118,15960,20180110,
F,55,15961,20171222,92000.0
,118,15962,20170820,
,118,15963,20160819,
,118,15964,20160405,
F,53,15965,20171114,65000.0
F,97,15966,20161002,105000.0
,118,15967,20160323,
F,57,15968,20180203,37000.0
M,47,15969,20180328,64000.0
F,66,15970,20170118,101000.0
M,31,15971,20170810,56000.0
,118,15972,20171002,
,118,15973,20170125,
M,69,15974,20130801,73000.0
F,29,15975,20141012,61000.0
F,70,15976,20170802,71000.0
M,26,15977,20171225,45000.0
F,65,15978,20170318,118000.0
F,75,15979,20171218,67000.0
M,51,15980,20180303,111000.0
F,28,15981,20171213,39000.0
,118,15982,20150831,
,118,15983,20170524,
F,57,15984,20180528,92000.0
,118,15985,20170720,
,118,15986,20160922,
M,51,15987,20131110,39000.0
F,68,15988,20170925,34000.0
M,38,15989,20171228,59000.0
F,46,15990,20180114,56000.0
M,62,15991,20170731,81000.0
M,77,15992,20150706,79000.0
M,41,15993,20151226,60000.0
M,78,15994,20160503,69000.0
F,22,15995,20151219,43000.0
F,72,15996,20171111,106000.0
,118,15997,20171201,
F,54,15998,20170519,48000.0
M,77,15999,20180505,66000.0
M,65,16000,20170919,35000.0
M,60,16001,20171018,68000.0
,118,16002,20171006,
M,60,16003,20171122,113000.0
,118,16004,20161214,
F,48,16005,20160926,90000.0
F,25,16006,20150622,48000.0
M,45,16007,20160415,66000.0
M,40,16008,20170910,56000.0
F,27,16009,20170627,40000.0
F,31,16010,20161016,31000.0
M,60,16011,20171122,47000.0
M,63,16012,20180430,87000.0
M,73,16013,20180108,69000.0
F,83,16014,20170906,44000.0
F,63,16015,20170122,87000.0
M,68,16016,20171009,33000.0
M,51,16017,20161105,81000.0
M,60,16018,20151005,65000.0
,118,16019,20180201,
M,43,16020,20150210,52000.0
,118,16021,20160128,
M,91,16022,20180106,63000.0
M,83,16023,20160117,59000.0
M,38,16024,20151215,61000.0
F,59,16025,20151225,50000.0
,118,16026,20171006,
M,52,16027,20180417,67000.0
F,57,16028,20160116,31000.0
M,55,16029,20170930,97000.0
M,55,16030,20160731,94000.0
F,92,16031,20160301,78000.0
M,48,16032,20171218,75000.0
F,65,16033,20170404,89000.0
F,46,16034,20180625,51000.0
F,48,16035,20180413,56000.0
M,95,16036,20180222,52000.0
,118,16037,20160605,
M,55,16038,20180216,51000.0
M,18,16039,20151209,58000.0
F,74,16040,20150811,82000.0
O,52,16041,20160312,59000.0
,118,16042,20170726,
F,56,16043,20160808,105000.0
M,69,16044,20170610,85000.0
M,46,16045,20160502,50000.0
M,20,16046,20170817,30000.0
F,57,16047,20171008,111000.0
,118,16048,20171106,
,118,16049,20170505,
M,73,16050,20170805,75000.0
O,47,16051,20180602,48000.0
M,64,16052,20170805,75000.0
,118,16053,20171122,
M,53,16054,20180122,59000.0
M,40,16055,20160607,66000.0
F,61,16056,20180203,47000.0
F,54,16057,20160902,64000.0
,118,16058,20180309,
M,27,16059,20161002,54000.0
M,53,16060,20171106,67000.0
M,19,16061,20160204,74000.0
M,45,16062,20160219,65000.0
,118,16063,20180223,
M,61,16064,20171213,84000.0
M,63,16065,20151222,58000.0
F,59,16066,20180503,105000.0
F,25,16067,20180430,47000.0
F,82,16068,20170226,65000.0
F,79,16069,20160511,107000.0
F,62,16070,20160228,52000.0
M,55,16071,20180104,35000.0
M,58,16072,20170625,45000.0
M,66,16073,20160515,90000.0
M,68,16074,20150104,97000.0
F,47,16075,20150810,51000.0
